id,rating,text
LHQtahX2wFNeZpGjZMJfiQ,5,"Landlord Management offers incredible services for property owners. They have managed 2 houses for me, and I have always received the best service. Of..."
LHQtahX2wFNeZpGjZMJfiQ,5,Hands down the best. After 3 months they cleaned up our building and dealt with the many issues that was ignored by our previous management company AKA...
h8srwfFWAWsBWPDh9G-oEg,4,"The building is fairly nice by standards and the rent is comparable for the area (although still ungodly), however it's close to the 6 train and around some..."
h8srwfFWAWsBWPDh9G-oEg,1,"The WORST management company.  They open up huge holes in the ceiling in the hallway on my floor and left everything exposed for 60 days.  I complained,..."
h8srwfFWAWsBWPDh9G-oEg,1,"Lived here for a year. Oh boy, where to start? 

When I was moving in, the super Ali threw a huge fit at me for being slightly late for elevator schedule...."
MwMM0e2P3lHuOWQi7ZjlWg,5,"David was amazing! Couldn't have asked for any better broker for my apartment. He had all the knowledge, insight that made the process so easy and..."
MwMM0e2P3lHuOWQi7ZjlWg,1,"This company has my private, unlisted cell number on their website along with information about my property. I have asked them to remove my number but they..."
MwMM0e2P3lHuOWQi7ZjlWg,5,Words cannot describe how lucky we were to work with Dave Chen. I would highly recommend him to everyone.  My husband and I were first time sellers and were...
oEwSq9yKCFmxL43dkJxC5g,5,"Joe and Nick are my real estate dream team. I was a first time buyer and had no clue what I was doing. I looked on streeteasy, saw a cute apartment and..."
l_k9A2OaRY1TuB1bp__7tQ,5,"In our search for a place to hang our hat, Hector R Miranda and I came across this gem in Jersey City.   Laura Ryan at Liberty Harbor Residences helped us..."
l_k9A2OaRY1TuB1bp__7tQ,2,"Update: my apartment flooded several times. Construction was great trying to identify and remedy the cause with no resolve.

Leasing & management was..."
l_k9A2OaRY1TuB1bp__7tQ,5,"Laura Ryan was great about showing us to our new apartment. She was easily reachable and quickly responded to our questions, surprisingly through off hours...."
ypfl8Kfu0oYVvBX8g_7RrA,5,Really loved living here -- this is the first apartment I have lived in NYC where I haven't had any major bug/pest issues (I lived on the 14th floor and...
ypfl8Kfu0oYVvBX8g_7RrA,5,"Post Towers is one of the best apartment buildings I've ever lived in.

The doormen are always nice and attentive. They were very accommodating when I got..."
ypfl8Kfu0oYVvBX8g_7RrA,1,"ADDITION: The building manager followed up with me, really listened to my concerns, and was very gracious about the issues. So take the review below with a..."
RdJHbuFH-E8dNSYdCBMOKw,5,Met with Medi yesterday about an apartment. Was very friendly and straightforward.. sign lease tomorrow for my keys.. thanks Medi..
RdJHbuFH-E8dNSYdCBMOKw,4,Had an excellent experience locating a great apartment with delta Properties Real Estate Agent's Ritvana Berdica a few months ago. My boyfriend and I just...
BsUsra-r_AqWcB4cipXehw,5,"I had a really good experience with Arid. Crew worked efficiently and communicated everything clearly before, during and after the job. They did a french..."
BsUsra-r_AqWcB4cipXehw,5,"After contacting this company, the owner (Patrick) listened and observed the pictures I posted on the site. Then he recommended a plumber (Mazzone) that..."
BsUsra-r_AqWcB4cipXehw,5,Arid Basement waterproofing installed two French drains and sump pumps in my basement last week. They were extremely professional and neat. They did an...
TnhDjfzv0rmAtjiMYvaX3Q,5,Moved in about a year ago and looking forward to renewing!  Jackie has been so attentive to our special needs child and our accommodations - I couldn't ask...
TnhDjfzv0rmAtjiMYvaX3Q,5,"I recently moved to the Brownstones at Englewood and I must say it is an amazing community. From my first tour, I was extremely impressed with the welcoming..."
TnhDjfzv0rmAtjiMYvaX3Q,5,"I love the fact that the management team is so approachable, and how they deal with me and my quirky ways. Always can count on everyone always make me feel..."
18FHmxJZoNJU7ubE64j9eQ,5,I just had a tour yesterday and I can't say enough about LeSean. What a super nice and super accommodating real estate agent. He was also super...
18FHmxJZoNJU7ubE64j9eQ,1,"Greystar is the worst company to deal with and I regret ever renting an apartment from them!!!!!! Not only will they charge you rent, utilities, parking..."
EcX6DZB4LCF90SYgbTYurQ,1,"Realized that this building doesn't have a Yelp page, but it's about time it did. I lived at 106 Fulton Street (used to be a Pace University dorm building)..."
0_REA-N6FM4dgyVW3q2upw,4,"I had the pleasure of working primarily with Meg, and I can not speak highly enough about her. She made the renting process so seamless, and she answered..."
0_REA-N6FM4dgyVW3q2upw,1,"I toured an apartment of theirs for rent in Brooklyn, NY this past December. Per the agent's instructions, I had sent half of the security deposit to..."
0_REA-N6FM4dgyVW3q2upw,1,"It truly is disheartening and sad when you want your voice heard, yet have to resort to social media and reviews to share. I just don't want anyone else to..."
xnMxcNXMqQVG8H4vn-yuOA,5,Excellent and very knowledgeable.  Keen sense of property value for both purchases and rentals.  Both Ignacio Leone and Susan Jacobelli are seasoned...
xnMxcNXMqQVG8H4vn-yuOA,4,"Super helpful realtors who will show you a variety of places in your actual price range! They have exclusives on several places, so they know the landlords..."
xnMxcNXMqQVG8H4vn-yuOA,5,"Quick update to mention that even after taking my apartment over a year ago, Julie still stays in touch and is someone I have passed a few referrals over to..."
NhnfRh8Mbv5EcH0LJNTSoQ,1,A daily nightmare. Do not rent one of their apartments unless you want to live in hell.
NhnfRh8Mbv5EcH0LJNTSoQ,1,Echoing what others say here.  Moved out of 527 West 135th Street and having lots of security deposit issues.  Next step is AG or small claims.
NhnfRh8Mbv5EcH0LJNTSoQ,1,"Horrible and unprofessional ""company."" New City Management literally ghosted us after we moved out and didn't seem to have any intention of ever giving us..."
6KphI7oyZjqJPy2uNNUp7Q,5,"Get yours NOW!! Luxurious and spacious, with many amenities, we love our new home!! 
The apartment is huge with modern fixtures and decor and flooring, they..."
ty2rJi_XaPZSJk91cXxMcQ,5,"Sylvia was a reference from a good friend of mine, but it came a little after I already found a broker. Unfortunately, the other broker couldn't make any..."
ty2rJi_XaPZSJk91cXxMcQ,5,"Navigating the mid-COVID, exploding New York real estate market as a first-time buyer is not for the faint of heart. However, having Sylvia on my side made..."
ty2rJi_XaPZSJk91cXxMcQ,5,"Sylvia is a great realtor and was a perfect match for me, especially since I was a first time home buyer. She is extremely patient and took her time showing..."
PmnNAS8Ue9-bZqtMkZfN_g,4,This is a good community to live in and raise a family with afforable rent and that is why the waiting lists to get an apartment here are super long. There...
R_XHwu2hYZ-UVX2F3Rp-Fw,1,"DO NOT work with Eric Innuzzi!

I found an apartment listed by Urban Pads by Eric Innuzzi on Streeteasy. I called and text Eric several times and got no..."
R_XHwu2hYZ-UVX2F3Rp-Fw,5,"Wow, the horror stories of NYC apartment brokers are true. I met several of them. Absolute nightmares, shady-as-all-get-out folks with no regard for common..."
R_XHwu2hYZ-UVX2F3Rp-Fw,5,"I am absolutely FLABBERGASTED by Sarah S.'s review......like Eric replied to her - that could NOT have been him.

I am in 100% agreement with the other..."
9npImwO3Q67L-Sq2kToypw,5,"This is going to sound like a wild story, but I hired Mr Handy to redo my bathroom renovation after a horrendous job by a different contractor. They had to..."
9npImwO3Q67L-Sq2kToypw,1,I hired Mr. Handy NYC to repaint my apartment and replace my closet doors. I was required to pay 50% up front. The paint process went fine and they did a...
9npImwO3Q67L-Sq2kToypw,5,"A bit late with this review but around end of September 2020, I needed to get my shower re-grouted and came across Mr. Handy NYC on Yelp. I have to say,..."
5Eb9r80auZZpOcFMqfgoeg,2,"They charge you for everything , 200$ for a key , then they said I had to pay an extra 1000$ at my lease signing because they made a mistake and showed me..."
5Eb9r80auZZpOcFMqfgoeg,5,I've lived here for a while and the office staff is amazing. This review is geared more towards that. I've contacted Daniel Decastro and every single time...
5Eb9r80auZZpOcFMqfgoeg,1,Stay away from this money hungry place!!!!!! Worst experience I had ever living in an apartment. Roaches mouses etc. They will charge you $50 for a broken...
HqDAulNn4YvjVfIVqex74g,5,I had the time of my life living here.  The past 2 years flew by in the nicest building in jersey city.  The amenities are unmatched by any other building...
HqDAulNn4YvjVfIVqex74g,5,"Stunning building. Great
 amenities. I can tell  the negative reviews about this place are fake."
HqDAulNn4YvjVfIVqex74g,1,"Horrible Horrible windows...heavy drafts, condensation and puddle buildups and stained windows. 
24/7 heat and AC required all year round due to leaking..."
q0sbKkGYVuOFMew-4nkS_A,5,"I've worked with Suzanne a number of times over the years, and she is TREMENDOUS. She is low-pressure, full of information, respectful of her clients'..."
q0sbKkGYVuOFMew-4nkS_A,5,"Suzanne is the best ever! She has been helping my friends and I with our apartment hunt, showing us so many different buildings and rooms in the area all in..."
rrebqoV-Psym9wJeFdu2OA,4,"There are two wings to the building, East and West.  Additionally on either wing, your unit will either be on the 50th Avenue street facing side or on the..."
RLBDBWiNOQEtnvS9OTYapQ,5,"We were cleaning out my wife's uncle's apartment  - across the country from us - after his death. After a tip from his health manager, we hired Faith to..."
RLBDBWiNOQEtnvS9OTYapQ,5,"Faith and her team are worth every penny. Be prepared, they will get into your stuff, motivating you to meet your goals. It's not easy to do that with a..."
RLBDBWiNOQEtnvS9OTYapQ,5,"Far exceeded my expectations on organizing our kids playroom and office spaces post move. Faith has extraordinary vision and very simple, drama free..."
Y0NACnoo2T8Y7ebt3Lfr1w,5,They helped me find a great apt. Despite my credit being damaged. They got me in a two bedroom. Susman reality is good. You have to pay three fees but well...
Y0NACnoo2T8Y7ebt3Lfr1w,1,Please be careful with this realty they are very unprofessional and they will steal your deposits. They refused to give my mother back her deposit for an...
Y0NACnoo2T8Y7ebt3Lfr1w,1,"Ridiculous ,They want one month and 1/2 Realtor fees. Don't know if they have  nice apt because I couldn't understand why they wanted  one month 1/2 Realtor..."
rpJa1oHK3Dbxnb3t7RdZlg,1,"The building I worked at was taken over by this company and I never heard so many tenants complain about the lack of communication, they were extremely..."
rpJa1oHK3Dbxnb3t7RdZlg,2,Greystar Management has been managing the building since April of 2020. As a resident it has been challenging to get a hold of management through email or...
rpJa1oHK3Dbxnb3t7RdZlg,1,"NYU DORM OFFSHOOT - moved in it's before quarantine and it was nice, quiet young professional building. New management came in and it sucks. They are very..."
